,"National Assessment and Accreditation Council, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Colleges accredited by NAAC having valid accreditation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sr. No.,Name of the College,State,CGPA,Grade,Accreditation valid up to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395,"Majuli College ,Kamalabari,Majuli -  785106 (Second Cycle)",Assam,2.24,B,25-09-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,396,"Harhi College,Gobindapur,Lakhimpur - 787055 (First Cycle)",Assam,2.12,B,01-11-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,397,"Lumding College,Lumding,Hojai - 782447 (Second Cycle)",Assam,2.37,B,01-11-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,398,"Dhemaji Commerce College,Aradhal ,Dhemaji - 787057 (Second Cycle)",Assam,2.15,B,01-11-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,"Manohari Devi Kanoi Girls' College,K.C.Gogoi Path, Kadamoni,Dibrugarh - 786001 (Third Cycle)",Assam,2.39,B,01-11-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,400,"MORIGAON COLLEGE,Jyotinagar, Ward no. 8,Morigaon , 782105 (Third Cycle)",Assam,2.47,B,03-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,401,"DARRANG COLLEGE,MAHABHAIRAB ROAD, TEZPUR,TEZPUR , 784001 (Third Cycle)",Assam,2.68,B+,27-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,402,"THE GARGAON COLLEGE,Gargaon College. P.O. Simaluguri.,SIVASAGAR , 785686 (Third Cycle)",Assam,2.37,B,27-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,403,"GIRLS' COLLEGE, KOKRAJHAR, Kokrajhar, Narabari, PO, Dist- Kokrajhar, BTC, Assam,Kokrajhar , 783370 (First Cycle)",Assam,1.83,C,31-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,404,"BILASIPARA COLLEGE,Bilasipara w.no. 14 PO- Bilasipara PS- Bilasipara,Dhubri , 783348 (Second Cycle)  ",Assam,2.09,B,31-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,405,"KAMARGAON COLLEGE, KAMARGAON COLLEGE, P.O.-KAMARGAON, P.S.-KAMARGAON, SUB DIVISION-BOKAKHAT,GOLAGHAT , 785619 (Third Cycle)",Assam,2.53,B+,31-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406,"NALBARI COLLEGE,Nalbari P.O. Dist Nalbari Assam,NALBARI , 781335 (Second Cycle)",Assam,2.32,B,30-04-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,407,"LEDO COLLEGE, P.O.- LEDO DISTRICT- TINSUKIA, Ledo , 786182 , LEDO (First Cycle)",Assam,1.97,C,30-04-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,408,"PANDU COLLEGE,Pandu Guwahati Kamrup Metro,Guwahati , 781012 (Third Cycle)",Assam,2.38,B,19-05-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,409,"LAKHIMPUR KENDRIYA MAHAVIDYALAYA,Lakhimpur Kendriya Mahavidyalaya  ,P.O. Charaimoria, North Lakhimpur, Pin- 787032, Dist- Lakhimpur, Assam,LAKHIMPUR,Assam,787032 (Second Cycle)",Assam,1.54,C,14-07-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,410,"DEVICHARAN BARUA GIRLS COLLEGE,K. K. Barooah Road, Tarajan,JORHAT,Assam,785001 (Third Cycle)",Assam,2.59,B+,14-07-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,411,"HAFLONG GOVERNMENT COLLEGE,College Road, Haflong, Dist- Dima Hasao,HAFLONG,Assam,788819 (First Cycle)",Assam,1.7,C,14-07-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,412,"TEZPUR COLLEGE,Tezpur College
 Kalibari Road, Near Central Jail
 Dist- Sonitpur,Tezpur,Assam,784001 (Third Cycle)",Assam,2.52,B+,17-10-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,413,"JOGANANDA DEVA SATRADHIKAR GOSWAMI(J.D.S.G.) COLLEGE,P.O. Bokakhat, District-Golaghat,Bokakhat Golaghat,Assam,785612 (Third Cycle)",Assam,2.11,B,17-10-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,414,"LALUK COLLEGE,P.O-Laluk
 Dist.-Lakhimpur
 State-Assam
 Pin-784160 (First Cycle)",Assam,2.15,B,13-02-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,415,"BAGADHAR BRAHMA KISHAN COLLEGE,P.O- JALAHGHAT, DIST. BAKSA, BTAD,Assam-781327 (SECOND CYCLE)",Assam,1.91,C,10-03-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,416,"BONGAIGAON COLLEGE, P.O.  DIST. BONGAIGAON,Assam-783380 (THIRD CYCLE)",Assam,2.02,B,10-03-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,417,"NABINCHANDRA COLLEGE, PO AND PS BADARPUR DISTRICT KARIMGANJ Assam-788806 (THIRD CYCLE)",Assam,1.94,C,10-03-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,418,"Moridhal College, Dist. Dhemaji, 787057 (Second Cycle)",Assam,2.54,B,02-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,419,"PRAGJYOTISH COLLEGE, J. P. AGARWALA ROAD, SANTIPUR,GUWAHATI,Assam,781009 (Third Cycle)",Assam,2.44,B,14-02-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,420,"Commerce College, Kokrajhar, W/No- 5, P.O.- Kokrajhar, Dist- Kokrajhar, B.T.C, Assam PIN- 783370,KOKRAJHAR,Assam,783370 (First Cycle)",Assam,1.76,C,14-02-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,421,"DHEMAJI GIRLS' COLLEGE, P.O. DHEMAJI
 DIST. DHEMAJI,DHEMAJI,Assam,787057 (First Cycle)",Assam,2.21,B,22-02-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,422,"TYAGBIR HEM BARUAH COLLEGE, JAMUGURIHAT,Tyagbir Hem Baruah College, Jamugurihat
 Karchantola-784189, Sonitpur, Assam,Jamugurihat,Assam,784189 (Third Cycle)",Assam,2.26,B,30-03-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,423,"BORHAT BHABANI PRASAD BARUAH MEMORIAL COLLEGE,BORHAT HABI GAON, P.O.- BORHAT, DIST- CHARAIDEO, ASSAM. PIN- 785693,Borhat,Assam,785693 (First Cycle)",Assam,2.4,B,15-03-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,424,"MARGHERITA COLLEGE,Segunbari P.o.- Margherita, Dist-Tinsukia, Assam,Margherita,Assam,786181 (Third Cycle)",Assam,1.84,C,09-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,425,"MORAN MAHILA MAHAVIDYALAYA,Moranhat, P.O.- Moranhat, District- Charaideo,MORANHAT,Assam,785670 (First Cycle)",Assam,2.34,B,27-09-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,426,"JORHAT COLLEGE(AMALGAMATED),Mahatma Gandhi Road, Jorhat 
 Assam,JORHAT,Assam,785001 (Third Cycle)",Assam,2.77,B++,25-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,427,"CACHAR COLLEGE,Trunk Road Silchar-788001 Cachar,Silchar,Assam,788001 (Second Cycle)",Assam,2.33,B,15-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,428,"THE NAZIRA COLLEGE,BOARDING ROAD, P.O.NAZIRA,NAZIRA SIVASAGAR,Assam,785685 (Third Cycle)",Assam,2.71,B+,15-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,429,"LOKANAYAK OMEO KUMAR DAS COLLEGE,Village- Mitham Bengali, PO- Dhekiajuli, District - Sonitpur, Assam,Dhekiajuli,Assam,784110 (Second Cycle)",Assam,2.53,B+,13-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,430,"FURKATING COLLEGE,PO -Furkating    Dist-Golaghat,Golaghat,Assam,785610 (Fourth Cycle)",Assam,3.36,A+,07-02-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,431,"BISWANATH COLLEGE,College Road
 Biswanath Chariali
 PO Chariali,Biswanath Chariali,Assam,784176 (Third Cycle)",Assam,2.19,B,21-03-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,432,"PASCHIM GUWAHATI MAHAVIDYALAYA,AMRIT BHARALI PATH,
 VILL- DHARAPUR,
 P.O. AND P.S.- AZARA,
 DISTRICT- KAMRUP (METROPOLITAN),GUWAHATI,Assam,781017 (Third Cycle)",Assam,2.54,B+,11-04-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,433,"HEMO PROVA BORBORA GIRLS' COLLEGE,Bengenakhowa law College Road
 P.O- Bengenkhowa
 District - Golaghat - 785702,Assam (Third Cycle)",Assam,3.2,A,13-06-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,434,"Narangi Anchalik Mahavidyalaya, 
 PO Udayan Vihar
 Narangi,
 Kamrup(M),GUWAHATI - 781171 (First Cycle)",Assam,2.16,B,20-06-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,435,"BARAMA COLLEGE,P.O. Barama, Dist. Baksa - 781346,Assam (Third Cycle)",Assam,2.38,B,04-07-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,436,"North Lakhimpur College,P.O. Khelmati, Dist. Lakhimpur,North Lakhimpur - 787031 (Third Cycle)",Assam ,2.9,B++,29-11-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,437,"A. P. Singh Memorial College, Barauni, Begusarai – 851112 (Second Cycle) ",Bihar,1.62,C,13-09-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,438,"Acharya Narendra Dev College, Samastipur – 848504 (Second Cycle) ",Bihar,2.11,B,28-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,439,"B.M.D. College, Vaishali, 844502 (First Cycle)",Bihar,1.66,C,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,440,"Bali Ram Bhagat College, Samastipur – 848101 (Second Cycle)",Bihar,2.16,B,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,441,"Bilat Mahtha Adarsh Mahavidyalaya, Darbhanga – 847105 (Second Cycle) ",Bihar,2.02,B,28-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,442,"C.M. College (Arts & Commerce), Darbhanga, 846004 (Second Cycle)",Bihar,2.84,B,10-05-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,443,"College of Commerce, Patna – 800020 (Second Cycle)",Bihar,3.1,A,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,444,"Dharma Samaj Sanskrit College, Muzaffarpur – 842001 (First Cycle)",Bihar,2.17,B,11-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,445,"Dr. Ram Manohar Lohia Smarak Mahavidyalaya, Muzaffarpur – 842002 (First Cycle)",Bihar,1.88,C,11-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,446,"Gajadhar Bhagat College, Naugachia, Bhagalpur – 853204 (First Cycle)",Bihar,2.03,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,447,"Government Sanskrit College, Rajendra Nagar, Patna – 800004 (First Cycle)",Bihar,2.04,B,10-07-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,448,"Hotilal Ram Nath College, Amnour, Saran – 841401 (First Cycle)",Bihar,1.72,C,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,"Jhumak Mahaseth Dr. Dharampriya Lal Mahila College, Madhubani – 847211 (First Cycle)",Bihar,2.12,B,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,450,"Kedar Sant Ramasharya College, Samastipur, 848127 (First Cycle)",Bihar,2.03,B,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,451,"Krishak College, Nawada – 805124 (First Cycle)",Bihar,1.97,C,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,452,"Lakshmi Narayan College, Vaishali, 844114 (First Cycle)",Bihar,2.14,B,10-05-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,453,"M. R. Mahila Mahavidyalaya, Darbhanga – 846004 (First Cycle)",Bihar,1.87,C,10-07-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,454,"Magadh College of Education, Gaya – 823001 (First Cycle)",Bihar,2.35,B,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,455,"Maharaj Lakshmishwar Singh Memorial College, Darbhanga – 846004 (First Cycle)",Bihar,2.75,B+,11-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,456,"Mahila College, Dehri-on-Sone (Rohtas) – 821307 (First Cycle) ",Bihar,2.21,B,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,457,"Marwari College, Bhagalpur, 812007 (Second Cycle)",Bihar,3.01,A,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,458,"Marwari College, Darbhanga – 846004 (Second Cycle) ",Bihar,2.23,B,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,459,"Mithila Teachers' Training College, Darbhanga – 847223 (First Cycle)",Bihar,2.08,B,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,460,"Narayan Mahavidyalaya, Goreakothi, Siwan – 841434 (First Cycle)",Bihar,1.77,C,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,461,"Pandit Ugam Pandey College, Motihari – 845401 (First Cycle) ",Bihar,1.71,C,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,462,"Patna Training College, Patna – 800004 (First Cycle)",Bihar,2.67,B,16-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,463,"Rajendra College, Chapra – 841301 (First Cycle)  ",Bihar,2.66,B,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,464,"Rajkiya Mahila Mahavidyalaya, Patna – 800007 (First Cycle)",Bihar,2.12,B,16-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,465,"Ram Krishna Dwarika College, Patna, 800020 (First Cycle)",Bihar,1.71,C,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,466,"Ram Lakhan Singh Yadav College, Bettiah Industrial Area, Bettiah – 845438 (First Cycle)",Bihar,2.42,B,11-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,467,"Ramashray Baleshwar College, Dalsingsarai, Samastipur – 848114 (Second Cycle)",Bihar,2.19,B,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,468,"Rameshwarlata Sanskrit College, Darbhanga, 846004 (First Cycle)",Bihar,2.08,B,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,469,"S. Sinha College, Aurangabad – 824101 (First Cycle)",Bihar,2.17,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,470,"Satyendra Narain Sinha College, Tekari, Gaya – 824236  (First Cycle)",Bihar,2.09,B,16-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,471,"Sheodeni Ram Ayodhya Prasad College, Bara Chakia, Barmadia, East Champaran, Motihari - 845412 (First Cycle)",Bihar,2.11,B,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,472,"Sheodeni Sao College, Kaler, Arwal – 824127 (First Cycle)",Bihar,1.53,C,13-09-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,473,"T. P. S. College, Chirayatand, Patna – 800001 (First Cycle)",Bihar,2.57,B,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,474,"Tej Narain Banaili Law College, Bhagalpur – 812001 (First Cycle)",Bihar,2.33,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,475,"Vaishali Mahila Mahavidyalaya, Hajipur – 844101 (First Cycle)  ",Bihar,1.55,C,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,476,"Women's College, Opposite Sadar Thana, Samastipur, 848101 (Second Cycle)",Bihar,2.45,B,24-06-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,477,"Anugrah Narayan College, Patna – 800013 
(Third Cycle)
",Bihar,3.27,A,29-10-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,478,"Araria College, Jaiprakash Nagar, Araria – 854311 (First Cycle)",Bihar,1.76,C,21-02-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,479,"Badri Narayan Mukteshwar College, Barhiya, Lakhisarai – 811302 
(First Cycle)
",Bihar,1.52,C,29-10-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,480,"Baijnath Pandey Arya Sanskrit College, Siwan – 841226 (First Cycle)",Bihar,1.52,C,01-05-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,481,"Bharti Mandan College, Rahika, Madhubani – 847238 
(Second Cycle)
",Bihar,2.13,B,29-10-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,482,"C. M. Science College, Darbhanga – 846004 (Second Cycle)",Bihar,3.01,A,04-11-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
